time,avg_area,avg_perimeter,avg_angle,avg_circularity,avg_segment_length,total_path_length,avg_orientation,euclidean_distance,avg_speed,avg_velocity,avg_directedness,avg_turn_angle,avg_direction_autocorrelation,avg_solidity,std_orientation,sem_orientation,sem_speed,sem_directedness
0,623.6856,96.47130874999999,0.90217,0,0.0,0.0,-0.1991962397051524,0.0,0.0,0.0,0.0,0.0,0.0,296.02747775,0.4956432814856489,0.28615978198776887,0.0,0.0
10,661.719825,103.76981475000001,0.6724800000000001,1,4.418619215453148,4.418619215453148,0.20445364113678394,4.418619215453148,26.511715292718893,0.13322469996341152,-0.42221603115128137,18.622574907384333,0.3185226491924851,295.74737274999995,0.530571327000172,0.30632549846784624,12.806765823231386,0.16920888603439327
20,686.5083,105.0220405,0.6891835,2,1.3214203509180042,5.740039566371152,0.1524517446908093,5.5174851670278615,16.552455501083585,0.16635633669430738,-0.029823760678776373,18.485985652228756,-0.013748007052116096,13.22290525,0.5464801262303924,0.3155104479858977,7.7548835557608555,0.3412316257565835
30,679.31775,105.00018075,0.746899,3,0.8652244775623188,6.605264043933471,0.06195066080850303,5.877673954797203,11.755347909594406,0.1772163001446393,-0.09808714372824782,15.607467973297052,0.33971321905705976,13.22234925,0.5757178417863305,0.33239085093260823,5.011229088494876,0.27841737485821716
40,700.8894,106.4853635,0.688342,4,0.5869844818830856,7.192248525816557,0.12952029690038366,6.119274335554063,9.178911503331095,0.18450073373529838,-0.0029270665728006184,7.035388159745472,0.3334830519269777,13.50266375,0.5520386086825954,0.3187196393259629,3.8624233289047307,0.3251938435243359
50,704.2954500000001,106.8457295,0.85028725,5,0.6509015942088853,7.8431501200254425,-0.1142050251170804,6.340779629350418,7.608935555220501,0.1911792853070478,-0.010110338660345913,15.887386555973809,0.08837187018275416,13.30880775,0.5358212509217595,0.3093565434571999,3.1065682056963104,0.37012949185639926
60,733.246875,108.53295524999999,0.69446425,6,0.5896571806018458,8.432807300627289,0.15456183912947502,6.3798751668034654,6.3798751668034654,0.19235804523025526,-0.02136289826230467,16.065533018186528,0.27622186449110253,13.74857675,0.50848289947162,0.2935727388882612,2.4886282694305217,0.348265392667363
70,727.3809,108.99886974999998,0.8222512500000001,7,0.8138704701396885,9.246677770766977,-0.06983040257245093,6.46126196043429,5.538224537515106,0.194811918405054,0.003276896664903939,16.627779724911157,0.5929755604720733,13.63382075,0.38026026214646585,0.2195433647123797,1.930627731149484,0.37291737924197055
80,721.136475,107.71572924999998,0.74195575,8,1.1344729005120109,10.381150671278988,0.046395764774075005,7.346834541268837,5.510125905951629,0.2215125992342363,0.014603753123007351,26.854068889268973,-0.4426002561812003,13.64619325,0.6987501047858239,0.4034235610943746,1.9136125722347248,0.38274406262938493
90,734.760675,108.713138,0.61476425,9,0.9304400281737115,11.311590699452701,0.3019443064586933,7.4793032177210215,4.986202145147347,0.22550662968003082,0.08193239664143509,-13.930869706248629,0.3264532365750792,14.0147605,0.5233527349568674,0.30215784240847426,1.536624320086153,0.3728730821613456
100,747.6279749999999,109.63591225,0.6342340000000001,10,0.8123548665327727,12.123945565985471,0.2636740900774535,7.66647638738575,4.5998858324314496,0.23115004183072616,0.03484369667752754,18.04295341378886,-0.45746393523211387,13.73122325,0.5484805168705497,0.31666537406047696,1.6024677259046571,0.376432921360276
110,746.3034,109.89072949999999,0.526726,11,0.3713863882626263,12.4953319542481,0.4278765649459171,7.79875106581739,4.253864217718577,0.23513822308997157,0.07244699535308316,5.752295614341386,0.1034703455928886,13.451362750000001,0.618619639670423,0.357160215489708,1.4438293350257407,0.3913177090786428
120,747.4387499999998,110.43127799999999,0.20658000000000004,12,0.6713097785516606,13.166641732799759,-0.029455418958875185,7.830316350653478,3.915158175326739,0.2360899402207079,0.025145503716082873,-24.88379798544465,0.08545881345599915,12.09004075,0.6558742041588289,0.3786691483256315,1.3540640446814898,0.37835577055841857
130,745.7357249999999,109.40295499999998,0.67960975,13,0.7131643727869211,13.879806105586681,-0.3019180603122342,8.037358960343061,3.7095502893891052,0.24233243096511745,0.04411280799540526,-33.38077171198945,0.5506884091418975,11.69024225,0.5132121286707643,0.2963031606394466,1.2600610079617822,0.3874287531952716
140,763.33365,110.5805465,0.57867825,14,1.476181927112275,15.355988032698955,0.2539936536458951,9.201778355204402,3.943619295087601,0.2774405534232483,0.03742134188532739,2.8020151254314687,-0.13847378493118265,12.93401225,0.6513488366037332,0.37605642614951496,1.5431483638404635,0.398793881756285
150,781.8777,111.4505465,0.6733695,15,1.566804137341997,16.922792170040953,-0.055880105915733,10.194111035025273,4.077644414010109,0.3073601317093047,-0.030315847178909533,14.519243750835027,0.5009479166045271,12.37035475,0.5864723482893935,0.3385999681571533,1.7936776496506914,0.390227429556292
160,767.87505,111.50332074999999,0.41472250000000005,16,0.9655502684377044,17.888342438478656,0.2782909073234458,10.897008172328295,4.086378064623111,0.3285530102209536,0.007560570804604594,16.786951610358933,-0.46889118879706293,12.7887725,0.5391226076104257,0.3112625826300923,1.8398828820762665,0.39736387341002155
170,756.8999999999999,110.7980465,0.72462275,17,1.9917213186908893,19.880063757169545,-0.15874205994144366,10.830485711234852,3.8225243686711243,0.3265473078764277,0.0752158023454545,-6.334655066068571,0.3387117152326331,12.95608,0.6817250677999659,0.3935941514076262,1.993363049800991,0.3586737954918316
180,770.14575,111.63072949999999,0.56273225,18,0.9263875315194817,20.80645128868903,-0.0019324455227199555,11.260138298511643,3.753379432837214,0.3395016572415571,0.023625468237171127,41.102670636033906,0.21176806257434933,12.57870675,0.5634341616368622,0.32529886489167353,1.8300492659770897,0.3780645765618234
190,774.4979249999999,111.01554649999999,0.39857925000000005,19,0.6875281843858778,21.4939794730749,0.07367113948258272,11.650839885471141,3.679212595411939,0.3512816045870696,0.0399444933556046,-45.697609009347765,0.6724168585592927,12.43188125,0.5028281320300765,0.29030795738368137,1.743273870160336,0.3760030950045868
200,765.0366750000001,110.527772,0.38999475000000006,20,0.7794768183816897,22.273456291456593,0.18776400572829446,11.359156779504072,3.4077470338512215,0.3424871390805248,0.019899190496803276,-7.811823348392537,-0.666573313062492,12.30827025,0.4843092821180826,0.2796160944019094,1.6139935483962602,0.3764345370067856
210,768.0642750000001,111.32313774999999,0.51823325,21,0.620178295717949,22.893634587174542,-0.3041864688298159,11.77466635278196,3.364190386509131,0.35501506591302395,0.019001196602520504,14.298841377981896,0.03649504236258241,12.40342875,0.19032078752527504,0.1098817579100991,1.5247635463518059,0.3747383414714411
220,774.4979249999999,111.65258925,0.4720782499999999,22,0.29111644907143824,23.18475103624598,0.07430122600270442,11.64941996665719,3.177114536361052,0.3512387929645384,0.010433754949210616,-6.081671922024001,0.17067030071301997,12.260268499999999,0.5859635112681446,0.3383061909659616,1.4587369557283878,0.37655075424304196
230,775.254825,111.90740625000001,0.40380099999999997,23,0.6154270304436241,23.800178066689604,0.2194824126723144,11.314519872158348,2.9516138796934817,0.3411413026781412,0.010464724110996887,66.7092995055124,-0.41146984618342597,12.337387999999999,0.49540017458960295,0.2860194241558949,1.36845229533563,0.37278725672017854
240,783.959175,112.214998,0.4573905,24,0.3588508809269363,24.159028947616537,0.2775201951995269,11.437628988321944,2.859407247080486,0.3448531353262898,0.012642358546219423,-1.8362759752124305,0.07819656282288258,12.968265500000001,0.6191491913004932,0.3574659522658788,1.31279475553548,0.3680303095404029
250,782.823825,112.19313799999999,0.43960025,25,0.4961387881779596,24.6551677357945,0.23019152707231894,11.713729370220756,2.8112950488529806,0.3531777699564047,-0.03450329923535306,21.132479283080116,-0.5462483950102797,12.813782999999999,0.585342477441375,0.3379476369189003,1.2524179319852218,0.3610405615089398
260,784.3376249999999,112.214998,0.7210835,26,0.6960146987641911,25.35118243455869,0.06799457980765641,11.94075766818795,2.755559461889527,0.3600228442669734,-0.016470823301001303,-6.8863172177433,0.07579999354470021,13.9635735,0.6502276649094583,0.3754091173700175,1.207226757609361,0.36020942337486445
270,779.9854499999999,112.3424065,0.23387699999999995,27,0.5645274663989793,25.91570990095767,-0.27465942966188606,11.690668693735981,2.5979263763857743,0.3524824731779693,0.0009314179877737694,-9.753976846054432,0.22417750096903613,13.539557000000002,0.5708118338331761,0.32955836592020815,1.153622843454352,0.36718574253885994
280,793.041975,112.77740625,0.25572325,28,0.6678710073321712,26.58358090828984,-0.1607373062261265,12.257497865994578,2.6266066855702666,0.3695727999797361,-0.02854770599082304,59.168497427765715,-0.13126982452579836,12.70047275,0.6241951876523154,0.3603792596179332,1.0848644533253695,0.3516982958615678
290,788.1221249999999,113.28704049999999,0.18234274999999994,29,0.5482847470285087,27.131865655318347,-0.12943827452077758,11.98188535932102,2.4790107639974526,0.3612628751554076,-0.06726902490838402,-52.61651663827496,-0.13420201558241537,12.8681015,0.7042944683224155,0.406624600874711,1.0837300882532475,0.35602122159901906
300,804.0170250000001,114.47368649999999,0.23772949999999998,30,0.6830772883705916,27.81494294368894,-0.2633702644338786,12.175815576560513,2.435163115312103,0.3671100173837341,-0.018357239168084655,-9.214390976853736,0.08184048233880437,13.4166045,0.5649475410232039,0.32617261488776395,1.0277130789580724,0.3483904458077533
310,807.0446249999999,114.24072950000001,0.2763805000000001,31,0.514793716487676,28.329736660176614,-0.02129112312436307,12.000781667781181,2.3227319356995837,0.3618326130989301,-0.023683245253947882,58.28184594263346,-0.13788189334717985,12.652568249999998,0.5603231620895542,0.3235027284655865,1.0229210233368051,0.3444299130690462
320,810.829125,115.05795475,0.28964574999999987,32,0.8855910131784966,29.215327673355112,-0.1358701958826601,12.347986539641237,2.315247476182732,0.3723011016977258,-0.04639112547163726,-32.72398970132555,-0.3076669356904066,13.259159250000002,0.6588872769605048,0.38040874671876695,0.983525842823423,0.351820443593892
330,815.748975,115.41832074999999,0.2657004999999999,33,1.1988535974108212,30.41418127076593,-0.33462974771309084,12.174889400374951,2.213616254613627,0.3670820924736167,0.01586003916591633,40.98249559698738,-0.11718062989688932,14.198863500000002,0.6022532464212447,0.34771107394163164,0.8884962107923725,0.3640319369932305
340,799.66485,113.77481474999999,0.290127,34,0.6638596826400798,31.078040953406013,-0.22741130071559876,11.90513682509389,2.1009064985459807,0.35894884899780577,-0.037377572433423906,-0.7492211970403426,-0.0034618474545499434,13.383132250000001,0.5931833114609862,0.34247454455079407,0.8740718198527834,0.34430519759405864
350,753.8724,109.244632,0.339152,35,1.2796104383995206,32.35765139180553,-0.3194531110845261,11.526328574111426,1.9759420412762447,0.3475274946968269,-0.0015589583274420449,-29.879731324596552,0.2668153585198782,13.8454595,0.5469674210744137,0.3157917877952681,0.8416963731800123,0.3339823377313674
360,804.9631499999999,114.548321,0.3046047500000001,36,0.9853917505218606,33.343043142327396,-0.2521792577627568,12.208736630648332,2.034789438441389,0.36810261197934674,-0.0220189721346771,17.476279345552427,-0.2908896997809857,13.56855725,0.5107462605350505,0.2948794910075061,0.7943542520493379,0.36088480977294635
370,767.4966,110.527772,0.202341,37,1.3368721797679088,34.6799153220953,0.017909552832465314,12.029374739825968,1.950709417269076,0.3626947157736473,0.06216194980849454,13.143196718902315,-0.27600089109658243,13.293969,0.6911393564255437,0.39902949347983235,0.7414782769663847,0.36945575950256093
380,769.199625,111.1738695,-0.04714750000000001,38,1.0198604280954418,35.699775750190746,0.04879126976486914,12.195618529329753,1.9256239783152242,0.3677070913365755,0.0628395234137211,25.368521180284695,0.42649524275648293,13.97273575,0.672085098355022,0.38802851245360803,0.7048117126423421,0.38457166182144054
390,742.14045,109.837955,0.10862175000000002,39,0.7143253634454444,36.414101113636185,-0.008380741150070842,12.303308245196513,1.892816653107156,0.37095401744311096,0.014792734450249673,40.28962216285784,0.07085237767030994,14.4583335,0.6712917082661022,0.3875704484721978,0.7190220583466886,0.36887412857086016
400,758.03535,110.52777224999998,-0.01943499999999998,40,0.9967237334006994,37.41082484703689,-0.1301176081374995,12.376976748033538,1.8565465122050306,0.3731751783326695,0.003331355719057072,2.76055163266615,0.1504269237765428,14.90073425,0.7228442784935705,0.41733433877044374,0.703375310393511,0.36119678124036275
410,695.780325,104.459632,-0.21417949999999997,41,1.259676633370627,38.67050148040752,-0.6512026141087177,13.042640454719646,1.9086790909345823,0.3932454408458185,0.007560822358881142,29.497466559137905,0.0360367255752603,14.89413425,0.3885545074375517,0.22433204946391294,0.7536796284917352,0.3589747820153205
420,707.7014999999999,104.66167475,0.43723225,42,0.6882168902649113,39.35871837067243,-0.37551318084475693,12.822004234420795,1.8317148906315424,0.3865930924950994,0.040276308788422505,5.212474442916076,-0.2802238005184191,15.062217,0.7607627380182317,0.4392265715842628,0.7527300634985119,0.3556246028577399
430,767.87505,110.0090835,0.44218274999999996,43,1.020267155401673,40.378985526074096,-0.4395526235782914,13.71949051282974,1.9143475134181032,0.41365298028632386,0.013205828530114344,51.954580185418855,-0.12145581126198005,15.130589749999999,0.7116969279362767,0.41089841292543905,0.7313475785369372,0.36261360804989934
440,801.746325,111.7272235,0.4505372499999999,44,1.2596327432716001,41.6386182693457,-0.5069544814259078,13.807672933647513,1.8828644909519336,0.41631174674314114,0.0475011300955466,34.571039843018674,-0.33517927692252236,15.288655250000001,0.6325278801253942,0.36519014186033966,0.790532842321477,0.3711287932824808
450,846.9711,117.0836865,0.38322225,45,1.0752650332955924,42.71388330264129,-0.4621892332156663,14.289910536309376,1.90532140484125,0.4308515739590767,-0.029059188010735565,15.595849026262217,0.19537404763194416,16.15556675,0.662807857563321,0.38267229498518246,0.8025775326308315,0.37174964383648285
460,861.3522,117.848138,0.6136435,46,1.837943549929989,44.55182685257128,-0.22304515942869635,15.577663833945882,2.031869195732072,0.4696783065511322,-0.0119182457067174,28.445742042561395,-0.4794715970583451,15.2257845,0.5377707798741704,0.3104821045226673,0.9202978485726468,0.3860103775391214
470,880.65315,119.92664375000001,0.7538617499999999,47,0.9392618106967872,45.49108866326807,-0.3716063707991113,15.365953891627596,1.9616111351013952,0.4632950922098773,0.05070827752581289,0.8828593246787442,-0.018490117321140025,15.51606125,0.5475045503336634,0.31610189951768564,0.92188191534398,0.40737988439979117
480,903.7385999999999,121.53923525,0.7924262500000001,48,0.7434529873486475,46.23454165061672,-0.2854180880385122,15.919562593987346,1.9899453242484182,0.4799868118790155,0.08301726476848018,6.05214225569515,0.10807388551185541,15.6840415,0.6562353168752518,0.37887763684966597,0.9412253545767237,0.42787937938215853
490,906.0092999999999,123.31014975,0.6247559999999999,49,1.0104246513643234,47.24496630198104,-0.21666145726103359,15.739295425892127,1.9272606643949546,0.4745516208811697,0.13198897437549173,-8.249480902709461,-0.19193064973249904,15.058581499999999,0.45652133312610405,0.263572714571163,0.9727924331481604,0.46007911444898575
500,882.9238500000001,121.77219249999999,0.641276,50,0.8459222388629588,48.09088854084399,-0.2945458325426911,15.066252703073014,1.8079503243687614,0.45425887546953814,0.15386739369298272,15.207572417805606,-0.22070975280591085,15.333845,0.41235753009150183,0.2380747310006978,0.9752087712548974,0.47899246101031256
510,902.6032499999999,123.819784,0.52379125,51,1.199516172913342,49.29040471375734,-0.11673058290325278,15.857815678420563,1.8656253739318311,0.4781250958317758,0.1729810197300316,-21.14117150837716,0.08255731519532566,15.2116905,0.5546477696548232,0.32022603911563774,0.9348422300566912,0.476749896692613
520,932.3115750000001,128.0205155,0.13924949999999997,52,1.3050330165586077,50.59543773031594,-0.43581813057464447,15.642334804597796,1.8048847851458996,0.47162818506325016,0.1675923918125938,-3.769762016291014,0.3646078953888182,14.408908750000002,0.39198872795810513,0.22631479760591097,0.89822185169627,0.4728736716818032
530,912.632175,123.38478425,0.482998,53,1.39777147148709,51.99320920180304,-0.15297052109374065,15.616169125908984,1.7678682029330925,0.4708392701279091,0.15299165223953162,26.721367501487897,-0.21205827862899665,15.11137025,0.5719241427461846,0.3302005577705557,0.9198866065602262,0.47839698787722695
540,896.5480500000001,124.434967,0.5365692500000001,54,0.8524822637448496,52.845691465547894,-0.2746831370702268,16.0841902943026,1.7871322549225115,0.4849504611347518,0.15551586441534146,42.52361300622232,0.8118815536058064,15.72926175,0.4558300631411657,0.2631736096592761,0.8856971449941061,0.47625390174920573
550,910.1722500000001,124.84810725000001,0.5241972500000001,55,1.2408756659113256,54.08656713145922,-0.2740071313738212,15.871138061110793,1.7313968793939052,0.47852677571188323,0.15064259961389626,27.931747050871323,-0.4336861879799446,14.885147500000002,0.46184574627451613,0.2666467659356755,0.87948804086033,0.48102659617363297
560,916.416675,124.77347275,0.516963,56,1.5322554008697442,55.618822532328956,-0.2311895631740577,16.668086219479342,1.7858663806585007,0.5025553634013872,0.13887905890796035,-12.036405756479901,0.15584329270904784,14.67630475,0.5419845804519559,0.31291494342056314,0.9395224767082538,0.49308204317185245
570,912.2537250000001,123.54310699999999,0.44921400000000006,57,1.2682900577382656,56.887112590067225,-0.12020476436793615,16.46452345889319,1.7331077325150726,0.49641779273044795,0.12768105621561607,-6.879374641668242,0.20889653161671007,14.83127425,0.6769983887307373,0.39086520197463404,0.9194828069298289,0.4877360146688818
580,906.0093,124.66792425000001,0.011175749999999957,58,1.6156803110175402,58.50279290108476,-0.6394645111144661,16.76456771269768,1.7342656254514843,0.5054643531466637,0.10648478782658935,7.360980667340513,0.23773979959715058,14.69795625,0.3224263485264387,0.18615293911556746,1.0012299606763675,0.4888360963429331
590,914.7136500000001,124.7206985,0.7361007499999999,59,1.0763903146819063,59.57918321576667,-0.6279371823665073,17.493753451259938,1.7790257747044005,0.5274498528018072,0.11323875360113042,57.153374070630285,0.5451045556530449,14.608509750000001,0.3139545927291146,0.18126176862547363,1.0100278724712777,0.483849294755376
600,909.226125,124.87902175,0.61990875,60,1.2761317104032486,60.85531492616991,-0.47504599779629164,18.16311707015027,1.8163117070150274,0.5476316704567922,0.11455124638951154,28.52220752038744,0.10969653856073103,14.81982025,0.26786365910796606,0.15465115569210236,1.0592809771835185,0.48041433959502383
610,917.3628000000001,125.6962475,0.49915200000000004,61,0.6505741730336598,61.50588909920357,-0.2803824687432726,18.173756014603278,1.7875825588134373,0.5479524426513551,0.08944041018659224,37.49527971370186,-0.03221288568878353,15.005239,0.5877643150530826,0.33934588551595324,1.0352048331362302,0.4709519218377106
620,929.8516500000001,125.283107,0.459225,62,0.8685212441080917,62.374410343311666,-0.26171366699747467,18.020484782158178,1.7439178821443397,0.5433311994620557,0.07808599182809706,21.003692651533857,0.5407843205665973,15.187543999999999,0.6731444145194573,0.3886401089263017,1.0342707026268996,0.4659685895590878
630,928.7162999999999,124.77347274999998,0.41556175000000006,63,0.5939190644463928,62.968329407758056,-0.22205753784845866,18.094389179123425,1.723275159916517,0.5455594727373897,0.0954551591450526,-1.269185723086034,0.25206748249977634,15.202445749999999,0.7113523484324347,0.4106994698561386,1.004645841773111,0.46833916864978353
640,946.125,126.9175585,0.12069874999999997,64,1.091521010715521,64.05985041847357,-0.538495186623786,17.197322102013917,1.6122489470638048,0.5185122241813241,0.005791439478447485,9.628230092739802,0.009340337090864792,15.633859999999999,0.20464298550219934,0.11815068276746347,0.9856447107978232,0.4190571656285239
650,947.449575,128.35902149999998,0.5183615,65,1.342621378206056,65.40247179667963,-0.4092155291999936,17.069048017148248,1.5756044323521456,0.5146446638336155,-0.37389422209919293,11.767880531535805,-0.5704194498072115,15.778982999999998,0.38034007973766254,0.21958944742014322,0.935430869813107,0.4321976899763885
660,913.95675,125.08106425000001,0.2784625000000001,66,1.5179045640747442,66.92037636075437,-0.1745808774681798,17.369936801557355,1.5790851637779415,0.5237166874841414,0.04995003800501091,5.887581660291601,0.1699705772420824,15.68127975,0.6514441836323512,0.376111474782154,1.0006946806327308,0.43681267206424595
670,902.0355749999999,122.52383875,0.667471,67,1.909700436196814,68.83007679695119,-0.6339962707712955,18.281647183965493,1.6371624343849693,0.551205442732628,-0.41337447698977126,-7.789499386295102,-0.2892668550902836,15.844714999999999,0.194011466634529,0.11201257248731941,1.0550864013668217,0.39390429690002565
680,922.6611,124.03993600000001,0.5323627499999999,68,0.8976980206511973,69.7277748176024,-0.35378247310744404,18.89644987070041,1.6673338121206243,0.5697422071567962,-0.41812481098842114,-19.59943549879942,0.14718102634871297,15.372983999999999,0.3929658261538157,0.22687892551222918,1.0625564819864164,0.40922165242443403
690,921.3365249999999,124.49679600000002,0.54775125,69,0.9260114129262389,70.65378623052862,-0.42633795440839134,19.315768371582912,1.6796320323115577,0.5823849760276255,-0.4171916613003751,-34.651662363739206,-0.061921962205902195,15.347666250000001,0.2807424622338006,0.16208673614364313,1.0611626888268726,0.399095471388969
700,933.825375,124.44402174999999,0.603345,70,0.6726313488717535,71.32641757940038,-0.5359999849977181,19.401093705328496,1.662950889028157,0.5849575991556331,-0.3742940826050411,39.453858442005334,0.2627498138050204,15.71242225,0.178152954111691,0.10285665601331183,1.069642668352929,0.38407865952886977
710,946.314225,126.13124724999999,0.5154732500000001,71,0.7507960250676211,72.077213604468,-0.41198816972268903,19.51806109418732,1.6494136135932944,0.5884842540961002,-0.4123971434836778,20.247786153537962,0.0075083867372297,15.521645,0.41217058028826403,0.2379667954814735,1.0353035142018083,0.40671049751539917
720,944.421975,125.95106449999999,0.532467,72,0.7216644752030068,72.79887807967101,-0.38081245143310666,19.771603608279136,1.6476336340232614,0.5961287520084162,-0.42063881749536425,-38.6701474750078,0.0943683028827546,15.548423499999998,0.40786951538026955,0.2354835744990408,1.0132261364410682,0.3862803331501244
730,944.98965,125.00643000000002,0.48814174999999993,73,0.9898359305079039,73.78871401017892,-0.307612463919288,19.571737835103676,1.6086359864468776,0.5901026482945833,-0.3976330706050551,36.798211840326935,0.211553817754399,16.014805,0.5059486486786201,0.2921095885107287,1.0250800524216146,0.3702013750280739
740,951.04485,126.56624725,0.4759002499999999,74,1.2384853914864595,75.02719940166537,-0.28768574678057307,19.372673924842793,1.5707573452575236,0.584100721352044,-0.3283883605462862,21.882338550743306,-0.6106893713064644,15.793183249999998,0.5705080332941128,0.3293829665972,0.9958622724434675,0.3355941676764031
750,970.156575,125.97292424999999,0.538428,75,0.5250213012726883,75.55222070293806,-0.31825180172035783,19.583092171597126,1.56664737372777,0.5904449900984059,-0.3453469271170286,-19.996736788992973,0.19974715880507476,15.637540999999999,0.4285589217360307,0.2474286088279131,0.9916996428059585,0.3302998918330209
760,967.507425,126.28051574999999,0.59698,76,0.9520379108114779,76.50425861374954,-0.43108373508481074,19.25205516305273,1.5198990918199526,0.580463974765409,-0.33902723082938635,-15.611254068637532,0.42703040074333676,15.566118249999999,0.35432335997238246,0.20456868726022767,0.9631331460580583,0.3408052835148383
770,982.266975,128.50829000000002,0.2957377499999998,77,1.2335362819117466,77.7377948956613,-0.24673142559033479,20.105927548125706,1.5666956531007041,0.60620887079776,-0.31144476762817663,0.4651656293949653,0.7882393892060535,15.529435500000002,0.6133552391271302,0.3541208124189159,0.9149885522510474,0.3370765852374768
780,994.3773749999999,130.53402150000002,0.11044925000000003,78,0.895647155734141,78.63344205139543,-0.5286076642894065,20.2296743448827,1.556128795760208,0.6099399299964633,-0.26817510915449744,-4.340970461507656,-0.08275234437503987,15.851841,0.21455039382382537,0.1238707276289258,0.9021952325174905,0.31889959033976883
790,993.242025,130.586796,0.5573362500000001,79,1.0587194751091993,79.69216152650463,-0.3358958315298426,20.08316209159704,1.5253034499947118,0.6055224751235289,-0.19926865359891235,-14.845168751160028,0.11416300729309584,16.135503,0.4713636039094642,0.2721419036033213,0.9231683063453695,0.33495688673060653
800,946.314225,129.79143,0.58898575,80,1.146497477340168,80.8386590038448,-0.49867105706052645,20.814969435393518,1.5611227076545136,0.6275870181525685,-0.15426267039469185,8.098677750424045,0.41231909210395906,16.2491335,0.14322120325874302,0.0826888002550974,0.9529587152778907,0.3494212627144763
810,976.9686750000001,130.25734475,0.6036880000000001,81,1.0350764935063588,81.87373549735116,-0.5607440662591915,20.82609751870889,1.5426738902747328,0.6279225382525294,-0.2662179151185896,-21.544329654257105,-0.16030374784087603,16.071174499999998,0.124853073529542,0.07208395561143321,0.9535669006435947,0.31177269727247686
820,947.6388000000001,130.7142045,0.5825652499999999,82,0.8391706516611736,82.71290614901234,-0.5085532798942839,20.996428270645612,1.5363240198033374,0.6330581388134356,-0.15705168767649083,19.807575772450683,0.4997034235596246,16.2348425,0.12971003173135304,0.07488812173669158,0.9290056377188022,0.34391939877677785
